case_id,family,stratum,nbar_band,theta_id,is_null,source_set,cell_id,level_id,index,nbar,n,delta_tilde,scale,amplitude
dv3-A-matern2-003896,matern2,weak,"[400,800)",prior:matern2:i3896,0,prior,-1,-1,3896,769.8902998961255,783,1.0138194523270125,0.15477745443117713,0.15477745443117713
dv3-A-matern2-003908,matern2,weak,"[100,200)",prior:matern2:i3908,0,prior,-1,-1,3908,139.0516785415703,137,1.9388353007386012,0.22952443450658833,0.22952443450658833
dv3-A-matern2-003909,matern2,weak,"[200,400)",prior:matern2:i3909,0,prior,-1,-1,3909,369.8203639123871,359,1.2950118234862174,0.1635280151624356,0.1635280151624356
dv3-A-matern2-003910,matern2,weak,"[200,400)",prior:matern2:i3910,0,prior,-1,-1,3910,232.27853325132966,206,1.3050787928908272,0.14930647134023806,0.14930647134023806
dv3-A-matern2-003913,matern2,weak,"[400,800)",prior:matern2:i3913,0,prior,-1,-1,3913,489.2238554759637,498,1.9557884531401561,0.19471824286650088,0.19471824286650088
dv3-A-matern2-003922,matern2,weak,"[400,800)",prior:matern2:i3922,0,prior,-1,-1,3922,613.5574778069309,581,1.8754165403297884,0.19824726207383428,0.19824726207383428
dv3-A-matern2-003929,matern2,weak,"[100,200)",prior:matern2:i3929,0,prior,-1,-1,3929,143.77159110526867,165,1.0427399572585583,0.13395603400701225,0.13395603400701225
dv3-A-matern2-003986,matern2,weak,"[100,200)",prior:matern2:i3986,0,prior,-1,-1,3986,112.38035337346585,114,1.566093582738854,0.206274148727658,0.206274148727658
dv3-A-matern2-004000,matern2,weak,"[400,800)",prior:matern2:i4000,0,prior,-1,-1,4000,577.592550884688,575,1.1267930375476785,0.1597136389168594,0.1597136389168594
dv3-A-matern2-004014,matern2,weak,"[100,200)",prior:matern2:i4014,0,prior,-1,-1,4014,100.9216005326107,131,1.2578808151027963,0.1808966992746075,0.1808966992746075
dv3-A-matern2-004017,matern2,weak,"[400,800)",prior:matern2:i4017,0,prior,-1,-1,4017,448.743842868756,448,1.7117202983608835,0.18394172848456092,0.18394172848456092
dv3-A-matern2-004052,matern2,weak,"[200,400)",prior:matern2:i4052,0,prior,-1,-1,4052,327.0646488970436,332,1.0326671265642142,0.14722214460636834,0.14722214460636834
dv3-A-matern2-004065,matern2,weak,"[200,400)",prior:matern2:i4065,0,prior,-1,-1,4065,289.54420548021665,275,1.7889043803233833,0.1693385557608287,0.1693385557608287
dv3-A-matern2-004074,matern2,weak,"[200,400)",prior:matern2:i4074,0,prior,-1,-1,4074,225.64512217686516,202,1.7888233499700568,0.1548965698688266,0.1548965698688266
dv3-A-matern2-004085,matern2,weak,"[200,400)",prior:matern2:i4085,0,prior,-1,-1,4085,287.4867667831024,267,1.1116076403799453,0.14809489748802082,0.14809489748802082
dv3-A-matern2-004109,matern2,weak,"[200,400)",prior:matern2:i4109,0,prior,-1,-1,4109,350.21944842450876,405,1.029592716933407,0.1486456856559506,0.1486456856559506
dv3-A-matern2-004116,matern2,weak,"[200,400)",prior:matern2:i4116,0,prior,-1,-1,4116,316.8957689475524,299,1.1206413363065768,0.1509839468764418,0.1509839468764418
dv3-A-matern2-004122,matern2,weak,"[400,800)",prior:matern2:i4122,0,prior,-1,-1,4122,641.1023611023688,601,1.4679168224698729,0.1807794961500487,0.1807794961500487
dv3-A-matern2-004143,matern2,weak,"[200,400)",prior:matern2:i4143,0,prior,-1,-1,4143,252.4009661518907,236,1.5014117655117147,0.15707594967089047,0.15707594967089047
dv3-A-matern2-004149,matern2,weak,"[400,800)",prior:matern2:i4149,0,prior,-1,-1,4149,472.5662737407659,476,1.935781134139035,0.1930400852064472,0.1930400852064472
dv3-A-matern2-004153,matern2,weak,"[100,200)",prior:matern2:i4153,0,prior,-1,-1,4153,154.8601777861627,155,1.08058793365285,0.13253875699030906,0.13253875699030906
dv3-A-matern2-004172,matern2,weak,"[400,800)",prior:matern2:i4172,0,prior,-1,-1,4172,436.71995131358904,479,1.7264643084928593,0.18379599798845242,0.18379599798845242
dv3-A-matern2-004175,matern2,weak,"[400,800)",prior:matern2:i4175,0,prior,-1,-1,4175,581.9965865554225,550,1.266405329321215,0.16802840046880002,0.16802840046880002
dv3-A-matern2-004179,matern2,weak,"[200,400)",prior:matern2:i4179,0,prior,-1,-1,4179,258.7899618525459,267,1.1757365286172907,0.14817621850942403,0.14817621850942403
dv3-A-matern2-004182,matern2,weak,"[200,400)",prior:matern2:i4182,0,prior,-1,-1,4182,358.2989824485945,370,1.2896762315488883,0.16225101075289586,0.16225101075289586
dv3-A-matern2-004196,matern2,weak,"[200,400)",prior:matern2:i4196,0,prior,-1,-1,4196,264.92036757197417,227,1.2927145220743599,0.15302880247762735,0.15302880247762735
dv3-A-matern2-004211,matern2,weak,"[400,800)",prior:matern2:i4211,0,prior,-1,-1,4211,443.37875350233276,418,1.9332893729985385,0.1911700313101794,0.1911700313101794
dv3-A-matern2-004219,matern2,weak,"[100,200)",prior:matern2:i4219,0,prior,-1,-1,4219,120.69233905974089,116,1.9219699960324197,0.2370317159120679,0.2370317159120679
dv3-A-matern2-004222,matern2,weak,"[400,800)",prior:matern2:i4222,0,prior,-1,-1,4222,525.195123188678,559,1.7465719803521598,0.18905300864569485,0.18905300864569485
dv3-A-matern2-004238,matern2,weak,"[100,200)",prior:matern2:i4238,0,prior,-1,-1,4238,137.74231084571016,140,1.171653963584801,0.14843728040327164,0.14843728040327164
dv3-A-matern2-004251,matern2,weak,"[200,400)",prior:matern2:i4251,0,prior,-1,-1,4251,379.5561162456381,376,1.1545987409847223,0.1570320465055598,0.1570320465055598
dv3-A-matern2-004283,matern2,weak,"[100,200)",prior:matern2:i4283,0,prior,-1,-1,4283,176.5339297868617,175,1.6318392932751018,0.1673219518068774,0.1673219518068774
dv3-A-matern2-004289,matern2,weak,"[400,800)",prior:matern2:i4289,0,prior,-1,-1,4289,620.3457572180588,613,1.1617770817762476,0.16292524852378323,0.16292524852378323
dv3-A-matern2-004299,matern2,weak,"[200,400)",prior:matern2:i4299,0,prior,-1,-1,4299,346.232584927117,345,1.5562945669775623,0.17135594241285576,0.17135594241285576
dv3-A-matern2-004310,matern2,weak,"[100,200)",prior:matern2:i4310,0,prior,-1,-1,4310,148.4278759197603,154,1.4685506175601772,0.1708035150065859,0.1708035150065859
dv3-A-matern2-004319,matern2,weak,"[100,200)",prior:matern2:i4319,0,prior,-1,-1,4319,160.88013488085568,149,1.2998631110043157,0.14843369631969158,0.14843369631969158
dv3-A-matern2-004325,matern2,weak,"[400,800)",prior:matern2:i4325,0,prior,-1,-1,4325,728.4124398883555,747,1.5046849115505152,0.18389767883365626,0.18389767883365626
dv3-A-matern2-004338,matern2,weak,"[400,800)",prior:matern2:i4338,0,prior,-1,-1,4338,669.7559169315625,689,1.0254425098951985,0.15474772832952616,0.15474772832952616
dv3-A-matern2-004367,matern2,weak,"[100,200)",prior:matern2:i4367,0,prior,-1,-1,4367,118.01012522034115,104,1.263685901069215,0.16465929999190798,0.16465929999190798
dv3-A-matern2-004375,matern2,weak,"[400,800)",prior:matern2:i4375,0,prior,-1,-1,4375,445.2315226241285,475,1.4006372964537583,0.17090209337094595,0.17090209337094595
dv3-A-matern2-004387,matern2,weak,"[100,200)",prior:matern2:i4387,0,prior,-1,-1,4387,126.61619864597633,141,1.5213113049500089,0.18924926081092378,0.18924926081092378
dv3-A-matern2-004391,matern2,weak,"[200,400)",prior:matern2:i4391,0,prior,-1,-1,4391,288.3775252307329,272,1.1307734530990183,0.1490386305902108,0.1490386305902108
dv3-A-matern2-004412,matern2,weak,"[400,800)",prior:matern2:i4412,0,prior,-1,-1,4412,553.3138046612753,567,1.7238456924220698,0.1893557605055633,0.1893557605055633
dv3-A-matern2-004413,matern2,weak,"[100,200)",prior:matern2:i4413,0,prior,-1,-1,4413,184.36379308399574,178,1.385716847224264,0.14329007092671903,0.14329007092671903
dv3-A-matern2-004415,matern2,weak,"[400,800)",prior:matern2:i4415,0,prior,-1,-1,4415,552.6042207096223,580,1.2075370477201102,0.16397931817071654,0.16397931817071654
dv3-A-matern2-004420,matern2,weak,"[200,400)",prior:matern2:i4420,0,prior,-1,-1,4420,392.00905284427324,385,1.1469936437738266,0.156798571555961,0.156798571555961
dv3-A-matern2-004422,matern2,weak,"[400,800)",prior:matern2:i4422,0,prior,-1,-1,4422,529.6239622553063,503,1.244848315028152,0.1655403206714671,0.1655403206714671
dv3-A-matern2-004432,matern2,weak,"[200,400)",prior:matern2:i4432,0,prior,-1,-1,4432,219.68996328883966,208,1.2653865285220487,0.1464974308904545,0.1464974308904545
dv3-A-matern2-004442,matern2,weak,"[400,800)",prior:matern2:i4442,0,prior,-1,-1,4442,479.14959424056065,438,1.6478620110064548,0.18282329705729383,0.18282329705729383
dv3-A-matern2-004446,matern2,weak,"[100,200)",prior:matern2:i4446,0,prior,-1,-1,4446,145.42834537843495,130,1.4902656903986946,0.17262310058267297,0.17262310058267297
dv3-A-matern2-004459,matern2,weak,"[200,400)",prior:matern2:i4459,0,prior,-1,-1,4459,212.14360261164487,231,1.4745907086522412,0.148492296346297,0.148492296346297
dv3-A-matern2-004464,matern2,weak,"[400,800)",prior:matern2:i4464,0,prior,-1,-1,4464,635.9447719384881,630,1.204433731707445,0.1659606175191762,0.1659606175191762
dv3-A-matern2-004473,matern2,weak,"[200,400)",prior:matern2:i4473,0,prior,-1,-1,4473,335.2118012353031,359,1.1553483239465718,0.15407424957893734,0.15407424957893734
dv3-A-matern2-004482,matern2,weak,"[200,400)",prior:matern2:i4482,0,prior,-1,-1,4482,273.109980843931,290,1.5248837822178962,0.1608970112365906,0.1608970112365906
dv3-A-matern2-004500,matern2,weak,"[400,800)",prior:matern2:i4500,0,prior,-1,-1,4500,560.4634038479163,587,1.017184631374152,0.15241304904174668,0.15241304904174668
dv3-A-matern2-004504,matern2,weak,"[400,800)",prior:matern2:i4504,0,prior,-1,-1,4504,505.32926555258007,515,1.007718700874459,0.15071138816613025,0.15071138816613025
dv3-A-matern2-004509,matern2,weak,"[100,200)",prior:matern2:i4509,0,prior,-1,-1,4509,160.9836987735102,146,1.2270687973255443,0.1419401063308737,0.1419401063308737
dv3-A-matern2-004527,matern2,weak,"[100,200)",prior:matern2:i4527,0,prior,-1,-1,4527,102.99636558504268,106,1.2497982352887498,0.1780787296935449,0.1780787296935449
dv3-A-matern2-004533,matern2,weak,"[100,200)",prior:matern2:i4533,0,prior,-1,-1,4533,121.73907166766283,117,1.9383686673711387,0.2419855873698233,0.2419855873698233
dv3-A-matern2-004535,matern2,weak,"[100,200)",prior:matern2:i4535,0,prior,-1,-1,4535,132.58943502876187,116,1.8946872212264512,0.22855862825897943,0.22855862825897943
dv3-A-matern2-004543,matern2,weak,"[100,200)",prior:matern2:i4543,0,prior,-1,-1,4543,131.62531649523302,138,1.1658179121992935,0.14771610774243363,0.14771610774243363
dv3-A-matern2-004570,matern2,weak,"[100,200)",prior:matern2:i4570,0,prior,-1,-1,4570,169.61877082180672,167,1.9513674372542513,0.19821570377036288,0.19821570377036288
dv3-A-matern2-004581,matern2,weak,"[200,400)",prior:matern2:i4581,0,prior,-1,-1,4581,299.59270512893596,319,1.004781052626346,0.14381747464068212,0.14381747464068212
dv3-A-matern2-004582,matern2,weak,"[100,200)",prior:matern2:i4582,0,prior,-1,-1,4582,100.39782832728055,114,1.8090934710874391,0.2463374958763306,0.2463374958763306
dv3-A-matern2-004585,matern2,weak,"[400,800)",prior:matern2:i4585,0,prior,-1,-1,4585,638.9065742280809,689,1.35408055463922,0.17464686641957813,0.17464686641957813
dv3-A-matern2-004596,matern2,weak,"[100,200)",prior:matern2:i4596,0,prior,-1,-1,4596,136.89385797795273,133,1.7519868592583485,0.20601473209170443,0.20601473209170443
dv3-A-matern2-004609,matern2,weak,"[400,800)",prior:matern2:i4609,0,prior,-1,-1,4609,449.21040471816366,467,1.9235752835496418,0.19125014117392444,0.19125014117392444
dv3-A-matern2-004610,matern2,weak,"[200,400)",prior:matern2:i4610,0,prior,-1,-1,4610,217.52708968558053,209,1.8847833387884825,0.16977034070268313,0.16977034070268313
dv3-A-matern2-004611,matern2,weak,"[200,400)",prior:matern2:i4611,0,prior,-1,-1,4611,332.7901579735316,315,1.196340837384064,0.15581576046427556,0.15581576046427556
dv3-A-matern2-004617,matern2,weak,"[100,200)",prior:matern2:i4617,0,prior,-1,-1,4617,118.7696401370653,119,1.462696454117606,0.1912778486028072,0.1912778486028072
dv3-A-matern2-004627,matern2,weak,"[100,200)",prior:matern2:i4627,0,prior,-1,-1,4627,118.15715835671867,128,1.737491304044481,0.2180263913534998,0.2180263913534998
dv3-A-matern2-004630,matern2,weak,"[400,800)",prior:matern2:i4630,0,prior,-1,-1,4630,752.1226782068508,794,1.6494293458252418,0.1917540747342295,0.1917540747342295
dv3-A-matern2-004637,matern2,weak,"[100,200)",prior:matern2:i4637,0,prior,-1,-1,4637,184.04215859613663,173,1.938265150616984,0.1908239847020909,0.1908239847020909
dv3-A-matern2-004660,matern2,weak,"[400,800)",prior:matern2:i4660,0,prior,-1,-1,4660,536.3313222551087,546,1.3083855484302305,0.1692199669570517,0.1692199669570517
dv3-A-matern2-004671,matern2,weak,"[200,400)",prior:matern2:i4671,0,prior,-1,-1,4671,210.37479846235,209,1.1114432559967977,0.1409314861290763,0.1409314861290763
dv3-A-matern2-004681,matern2,weak,"[400,800)",prior:matern2:i4681,0,prior,-1,-1,4681,409.77131571287435,411,1.474298069727345,0.1726701592222588,0.1726701592222588
dv3-A-matern2-004695,matern2,weak,"[400,800)",prior:matern2:i4695,0,prior,-1,-1,4695,423.8822513089329,435,1.3713612636242818,0.16871054114966647,0.16871054114966647
dv3-A-matern2-004701,matern2,weak,"[200,400)",prior:matern2:i4701,0,prior,-1,-1,4701,222.4040382070645,228,1.9397851865129725,0.17343884550805286,0.17343884550805286
dv3-A-matern2-004703,matern2,weak,"[100,200)",prior:matern2:i4703,0,prior,-1,-1,4703,139.5595099395681,134,1.699145479774724,0.20088876695067578,0.20088876695067578
dv3-A-matern2-004704,matern2,weak,"[100,200)",prior:matern2:i4704,0,prior,-1,-1,4704,112.43010561751167,107,1.6925827011477415,0.22049083787209833,0.22049083787209833
dv3-A-matern2-004707,matern2,weak,"[400,800)",prior:matern2:i4707,0,prior,-1,-1,4707,770.8135716337068,810,1.44991890676449,0.18181389605884368,0.18181389605884368
dv3-A-matern2-004717,matern2,weak,"[200,400)",prior:matern2:i4717,0,prior,-1,-1,4717,391.2389554149555,385,1.1386519002971929,0.15634388974312222,0.15634388974312222
dv3-A-matern2-004718,matern2,weak,"[400,800)",prior:matern2:i4718,0,prior,-1,-1,4718,788.3322138591777,794,1.0605215798118466,0.15816885375088519,0.15816885375088519
dv3-A-matern2-004738,matern2,weak,"[100,200)",prior:matern2:i4738,0,prior,-1,-1,4738,152.9910722973556,163,1.3410258286000953,0.1522769406414655,0.1522769406414655
dv3-A-matern2-004758,matern2,weak,"[100,200)",prior:matern2:i4758,0,prior,-1,-1,4758,149.57622404466784,134,1.0963538098318435,0.13296557684926977,0.13296557684926977
dv3-A-matern2-004766,matern2,weak,"[200,400)",prior:matern2:i4766,0,prior,-1,-1,4766,304.79989702483323,319,1.377898226868535,0.16058794508457155,0.16058794508457155
dv3-A-matern2-004774,matern2,weak,"[100,200)",prior:matern2:i4774,0,prior,-1,-1,4774,140.07125208570775,130,1.3174295440096935,0.1586262815809797,0.1586262815809797
dv3-A-matern2-004776,matern2,weak,"[400,800)",prior:matern2:i4776,0,prior,-1,-1,4776,497.03471303431047,482,1.0850760487733773,0.15537048646712143,0.15537048646712143
dv3-A-matern2-004778,matern2,weak,"[200,400)",prior:matern2:i4778,0,prior,-1,-1,4778,344.48670644458963,319,1.782716404377342,0.1778464880694103,0.1778464880694103
dv3-A-matern2-004781,matern2,weak,"[200,400)",prior:matern2:i4781,0,prior,-1,-1,4781,324.27858246020435,336,1.0641386246035867,0.1486915065957068,0.1486915065957068
dv3-A-matern2-004789,matern2,weak,"[400,800)",prior:matern2:i4789,0,prior,-1,-1,4789,771.2007574562055,825,1.8956510528802533,0.20374886178924,0.20374886178924
dv3-A-matern2-004794,matern2,weak,"[400,800)",prior:matern2:i4794,0,prior,-1,-1,4794,589.6589274096117,570,1.392741832231109,0.17509893188233594,0.17509893188233594
dv3-A-matern2-004796,matern2,weak,"[200,400)",prior:matern2:i4796,0,prior,-1,-1,4796,384.4188553662332,404,1.5112842087850784,0.17311561877681905,0.17311561877681905
dv3-A-matern2-004800,matern2,weak,"[400,800)",prior:matern2:i4800,0,prior,-1,-1,4800,789.0559312673826,833,1.6264811689415843,0.19139343761180738,0.19139343761180738
dv3-A-matern2-004801,matern2,weak,"[100,200)",prior:matern2:i4801,0,prior,-1,-1,4801,119.34866974596629,113,1.4252401228234333,0.18282459300104725,0.18282459300104725
dv3-A-matern2-004811,matern2,weak,"[200,400)",prior:matern2:i4811,0,prior,-1,-1,4811,207.80753905399285,219,1.7063933264080289,0.1549063455287582,0.1549063455287582
dv3-A-matern2-004813,matern2,weak,"[200,400)",prior:matern2:i4813,0,prior,-1,-1,4813,266.6270063855738,275,1.4436221416200272,0.15782678507478257,0.15782678507478257
dv3-A-matern2-004827,matern2,weak,"[200,400)",prior:matern2:i4827,0,prior,-1,-1,4827,393.74802415525795,393,1.8080235456024834,0.18377033257464132,0.18377033257464132
dv3-A-matern2-004831,matern2,weak,"[200,400)",prior:matern2:i4831,0,prior,-1,-1,4831,280.5696386019357,249,1.007901481313083,0.14256450752264427,0.14256450752264427
dv3-A-matern2-004832,matern2,weak,"[200,400)",prior:matern2:i4832,0,prior,-1,-1,4832,205.6655175872319,189,1.976880989903842,0.1820134916574952,0.1820134916574952
dv3-A-matern2-004834,matern2,weak,"[100,200)",prior:matern2:i4834,0,prior,-1,-1,4834,169.82882131671943,170,1.2392315314098057,0.13397197269677122,0.13397197269677122
dv3-A-matern2-004836,matern2,weak,"[100,200)",prior:matern2:i4836,0,prior,-1,-1,4836,111.94659598459764,119,1.186114932557723,0.1605678513131745,0.1605678513131745
dv3-A-matern2-004844,matern2,weak,"[200,400)",prior:matern2:i4844,0,prior,-1,-1,4844,374.81902915237254,374,1.8126484756454546,0.18258993012463864,0.18258993012463864
dv3-A-matern2-004880,matern2,weak,"[400,800)",prior:matern2:i4880,0,prior,-1,-1,4880,589.5003153501033,606,1.6372756039037757,0.18699492037643725,0.18699492037643725
dv3-A-matern2-004901,matern2,weak,"[200,400)",prior:matern2:i4901,0,prior,-1,-1,4901,291.5527787130958,279,1.1024810099461473,0.14802249225572725,0.14802249225572725
dv3-A-matern2-004920,matern2,weak,"[100,200)",prior:matern2:i4920,0,prior,-1,-1,4920,143.3198130885336,136,1.525001973714914,0.17677719933339928,0.17677719933339928
dv3-A-matern2-004926,matern2,weak,"[200,400)",prior:matern2:i4926,0,prior,-1,-1,4926,258.57002951039067,275,1.9145032368073476,0.1642319750554924,0.1642319750554924
dv3-A-matern2-004928,matern2,weak,"[200,400)",prior:matern2:i4928,0,prior,-1,-1,4928,381.1359300675173,383,1.059122778177966,0.15187992408571518,0.15187992408571518
dv3-A-matern2-004930,matern2,weak,"[400,800)",prior:matern2:i4930,0,prior,-1,-1,4930,579.5843805047155,572,1.425693002992238,0.17648378432636272,0.17648378432636272
dv3-A-matern2-004935,matern2,weak,"[200,400)",prior:matern2:i4935,0,prior,-1,-1,4935,281.339541810794,244,1.5423156562918874,0.16257252631720956,0.16257252631720956
dv3-A-matern2-004980,matern2,weak,"[400,800)",prior:matern2:i4980,0,prior,-1,-1,4980,553.2239881860404,543,1.5811897503280128,0.18312390759751385,0.18312390759751385
dv3-A-matern2-004985,matern2,weak,"[400,800)",prior:matern2:i4985,0,prior,-1,-1,4985,493.24531022507364,478,1.4058648762742818,0.17264650159057882,0.17264650159057882
dv3-A-matern2-004990,matern2,weak,"[100,200)",prior:matern2:i4990,0,prior,-1,-1,4990,101.10080861852092,101,1.3940160632341954,0.19569448817436674,0.19569448817436674
dv3-A-matern2-004992,matern2,weak,"[400,800)",prior:matern2:i4992,0,prior,-1,-1,4992,607.7314612835805,663,1.355484500124683,0.17369059445244955,0.17369059445244955
dv3-B-matern2-020000,matern2,weak,"[100,200)",grid:matern2:c2:l-1,0,grid,2,-1,20000,125.0,134,1.3503064725108567,0.17,0.17
dv3-B-matern2-020002,matern2,weak,"[100,200)",grid:matern2:c2:l-1,0,grid,2,-1,20002,125.0,120,1.3503064725108567,0.17,0.17
dv3-B-matern2-020003,matern2,weak,"[100,200)",grid:matern2:c2:l-1,0,grid,2,-1,20003,125.0,126,1.3503064725108567,0.17,0.17
dv3-B-matern2-020006,matern2,weak,"[100,200)",grid:matern2:c2:l-1,0,grid,2,-1,20006,125.0,125,1.3503064725108567,0.17,0.17
dv3-B-matern2-020009,matern2,weak,"[100,200)",grid:matern2:c2:l-1,0,grid,2,-1,20009,125.0,112,1.3503064725108567,0.17,0.17
dv3-B-matern2-020012,matern2,weak,"[100,200)",grid:matern2:c2:l-1,0,grid,2,-1,20012,125.0,109,1.3503064725108567,0.17,0.17
dv3-B-matern2-020013,matern2,weak,"[100,200)",grid:matern2:c2:l-1,0,grid,2,-1,20013,125.0,116,1.3503064725108567,0.17,0.17
dv3-B-matern2-020014,matern2,weak,"[100,200)",grid:matern2:c2:l-1,0,grid,2,-1,20014,125.0,140,1.3503064725108567,0.17,0.17
dv3-B-matern2-020018,matern2,weak,"[100,200)",grid:matern2:c2:l-1,0,grid,2,-1,20018,125.0,136,1.3503064725108567,0.17,0.17
dv3-B-matern2-020019,matern2,weak,"[100,200)",grid:matern2:c2:l-1,0,grid,2,-1,20019,125.0,135,1.3503064725108567,0.17,0.17
dv3-B-matern2-020020,matern2,weak,"[100,200)",grid:matern2:c2:l-1,0,grid,2,-1,20020,125.0,138,1.3503064725108567,0.17,0.17
dv3-B-matern2-020021,matern2,weak,"[100,200)",grid:matern2:c2:l-1,0,grid,2,-1,20021,125.0,133,1.3503064725108567,0.17,0.17
dv3-B-matern2-020022,matern2,weak,"[100,200)",grid:matern2:c2:l-1,0,grid,2,-1,20022,125.0,138,1.3503064725108567,0.17,0.17
dv3-B-matern2-020025,matern2,weak,"[100,200)",grid:matern2:c2:l-1,0,grid,2,-1,20025,125.0,131,1.3503064725108567,0.17,0.17
dv3-B-matern2-020026,matern2,weak,"[100,200)",grid:matern2:c2:l-1,0,grid,2,-1,20026,125.0,106,1.3503064725108567,0.17,0.17
dv3-B-matern2-020028,matern2,weak,"[100,200)",grid:matern2:c2:l-1,0,grid,2,-1,20028,125.0,132,1.3503064725108567,0.17,0.17
dv3-B-matern2-020029,matern2,weak,"[100,200)",grid:matern2:c2:l-1,0,grid,2,-1,20029,125.0,140,1.3503064725108567,0.17,0.17
dv3-B-matern2-020031,matern2,weak,"[100,200)",grid:matern2:c2:l-1,0,grid,2,-1,20031,125.0,112,1.3503064725108567,0.17,0.17
dv3-B-matern2-020035,matern2,weak,"[100,200)",grid:matern2:c2:l-1,0,grid,2,-1,20035,125.0,111,1.3503064725108567,0.17,0.17
dv3-B-matern2-020036,matern2,weak,"[100,200)",grid:matern2:c2:l-1,0,grid,2,-1,20036,125.0,124,1.3503064725108567,0.17,0.17
dv3-B-matern2-020037,matern2,weak,"[100,200)",grid:matern2:c2:l-1,0,grid,2,-1,20037,125.0,134,1.3503064725108567,0.17,0.17
dv3-B-matern2-020040,matern2,weak,"[100,200)",grid:matern2:c2:l-1,0,grid,2,-1,20040,125.0,153,1.3503064725108567,0.17,0.17
dv3-B-matern2-020048,matern2,weak,"[100,200)",grid:matern2:c2:l-1,0,grid,2,-1,20048,125.0,116,1.3503064725108567,0.17,0.17
dv3-B-matern2-020049,matern2,weak,"[100,200)",grid:matern2:c2:l-1,0,grid,2,-1,20049,125.0,120,1.3503064725108567,0.17,0.17
dv3-B-matern2-020051,matern2,weak,"[100,200)",grid:matern2:c2:l-1,0,grid,2,-1,20051,125.0,120,1.3503064725108567,0.17,0.17
dv3-B-matern2-020054,matern2,weak,"[100,200)",grid:matern2:c2:l-1,0,grid,2,-1,20054,125.0,146,1.3503064725108567,0.17,0.17
dv3-B-matern2-020057,matern2,weak,"[100,200)",grid:matern2:c2:l-1,0,grid,2,-1,20057,125.0,123,1.3503064725108567,0.17,0.17
dv3-B-matern2-020061,matern2,weak,"[100,200)",grid:matern2:c2:l-1,0,grid,2,-1,20061,125.0,119,1.3503064725108567,0.17,0.17
dv3-B-matern2-020062,matern2,weak,"[100,200)",grid:matern2:c2:l-1,0,grid,2,-1,20062,125.0,130,1.3503064725108567,0.17,0.17
dv3-B-matern2-020063,matern2,weak,"[100,200)",grid:matern2:c2:l-1,0,grid,2,-1,20063,125.0,133,1.3503064725108567,0.17,0.17
dv3-B-matern2-020064,matern2,weak,"[100,200)",grid:matern2:c2:l-1,0,grid,2,-1,20064,125.0,115,1.3503064725108567,0.17,0.17
dv3-B-matern2-020067,matern2,weak,"[100,200)",grid:matern2:c2:l-1,0,grid,2,-1,20067,125.0,123,1.3503064725108567,0.17,0.17
dv3-B-matern2-020068,matern2,weak,"[100,200)",grid:matern2:c2:l-1,0,grid,2,-1,20068,125.0,143,1.3503064725108567,0.17,0.17
dv3-B-matern2-020069,matern2,weak,"[100,200)",grid:matern2:c2:l-1,0,grid,2,-1,20069,125.0,126,1.3503064725108567,0.17,0.17
dv3-B-matern2-020070,matern2,weak,"[100,200)",grid:matern2:c2:l-1,0,grid,2,-1,20070,125.0,100,1.3503064725108567,0.17,0.17
dv3-B-matern2-020074,matern2,weak,"[100,200)",grid:matern2:c2:l-1,0,grid,2,-1,20074,125.0,139,1.3503064725108567,0.17,0.17
dv3-B-matern2-020081,matern2,weak,"[100,200)",grid:matern2:c2:l-1,0,grid,2,-1,20081,125.0,147,1.3503064725108567,0.17,0.17
dv3-B-matern2-020083,matern2,weak,"[100,200)",grid:matern2:c2:l-1,0,grid,2,-1,20083,125.0,137,1.3503064725108567,0.17,0.17
dv3-B-matern2-020084,matern2,weak,"[100,200)",grid:matern2:c2:l-1,0,grid,2,-1,20084,125.0,123,1.3503064725108567,0.17,0.17
dv3-B-matern2-020085,matern2,weak,"[100,200)",grid:matern2:c2:l-1,0,grid,2,-1,20085,125.0,122,1.3503064725108567,0.17,0.17
dv3-B-matern2-020086,matern2,weak,"[100,200)",grid:matern2:c2:l-1,0,grid,2,-1,20086,125.0,102,1.3503064725108567,0.17,0.17
dv3-B-matern2-020093,matern2,weak,"[100,200)",grid:matern2:c2:l-1,0,grid,2,-1,20093,125.0,124,1.3503064725108567,0.17,0.17
dv3-B-matern2-020094,matern2,weak,"[100,200)",grid:matern2:c2:l-1,0,grid,2,-1,20094,125.0,138,1.3503064725108567,0.17,0.17
dv3-B-matern2-020095,matern2,weak,"[100,200)",grid:matern2:c2:l-1,0,grid,2,-1,20095,125.0,115,1.3503064725108567,0.17,0.17
dv3-B-matern2-020097,matern2,weak,"[100,200)",grid:matern2:c2:l-1,0,grid,2,-1,20097,125.0,127,1.3503064725108567,0.17,0.17
dv3-B-matern2-020098,matern2,weak,"[100,200)",grid:matern2:c2:l-1,0,grid,2,-1,20098,125.0,123,1.3503064725108567,0.17,0.17
dv3-B-matern2-020101,matern2,weak,"[100,200)",grid:matern2:c2:l-1,0,grid,2,-1,20101,125.0,109,1.3503064725108567,0.17,0.17
dv3-B-matern2-020102,matern2,weak,"[100,200)",grid:matern2:c2:l-1,0,grid,2,-1,20102,125.0,134,1.3503064725108567,0.17,0.17
dv3-B-matern2-020104,matern2,weak,"[100,200)",grid:matern2:c2:l-1,0,grid,2,-1,20104,125.0,138,1.3503064725108567,0.17,0.17
