task,group,features,variant,target,metric,family,nbar_bin,delta_bin,n_thetas,estimate,lo,hi,seed_sd,reference,n_seeds
params,matern2,dtm_k15,h01,all,rmse_log,matern2,174.82976642952164,1.264911064067352,107,0.16107258517626755,0.1436503015207389,0.17768101560865027,0.0033145545889130225,,10
params,matern2,dtm_k15,h01,all,dtilde,matern2,174.82976642952164,1.264911064067352,107,0.5625042903977773,0.48779436314074914,0.6376442192991103,0.015463308852971704,,10
params,matern2,dtm_k15,h01,R,rmse_log,matern2,407.53929639734827,1.264911064067352,90,0.2061055015990647,0.17997618145814925,0.2318025353892791,0.0040369320953121506,,10
params,matern2,dtm_k15,h01,lam_p,rmse_log,matern2,407.53929639734827,1.264911064067352,90,0.07364447533849634,0.062666226359482,0.08507441580965372,0.002497952420132723,,10
params,matern2,dtm_k15,h01,all,rmse_log,matern2,407.53929639734827,1.264911064067352,90,0.1547626998622156,0.137564680948814,0.17292991570075034,0.0027263985758845303,,10
params,matern2,dtm_k15,h01,all,dtilde,matern2,407.53929639734827,1.264911064067352,90,0.5096732719757662,0.4415565353446465,0.5881540589364309,0.006454209938048039,,10
params,matern2,dtm_k15,h01,R,rmse_log,matern2,,2.413670534618067,396,0.210301939413093,0.19751661833491407,0.22297983723056447,0.004190775704027575,,10
params,matern2,dtm_k15,h01,lam_p,rmse_log,matern2,,2.413670534618067,396,0.06624761005770737,0.06209815676312916,0.07011393262082717,0.0010014985614638222,,10
params,matern2,dtm_k15,h01,all,rmse_log,matern2,,2.413670534618067,396,0.15590967186044982,0.14722630263572622,0.16502183847037388,0.0029495504666204567,,10
params,matern2,dtm_k15,h01,all,dtilde,matern2,,2.413670534618067,396,0.5380988105026634,0.49917984543786015,0.5747770376387562,0.01739912391328363,,10
params,matern2,dtm_k15,h01,R,rmse_log,matern2,75.0,2.413670534618067,125,0.19594793914677278,0.1763249094859579,0.21691708984656077,0.005506924224178811,,10
params,matern2,dtm_k15,h01,lam_p,rmse_log,matern2,75.0,2.413670534618067,125,0.06481077312423388,0.05748120279065314,0.0716700680379801,0.0015158442646836926,,10
params,matern2,dtm_k15,h01,all,rmse_log,matern2,75.0,2.413670534618067,125,0.14593839653913612,0.13286280962429886,0.16154015602120236,0.003725667740689435,,10
params,matern2,dtm_k15,h01,all,dtilde,matern2,75.0,2.413670534618067,125,0.5551918278908738,0.4757827723174975,0.6404150503800963,0.028265467336220217,,10
params,matern2,dtm_k15,h01,R,rmse_log,matern2,174.82976642952164,2.413670534618067,133,0.21193752133445598,0.19043531985294987,0.23314607085001438,0.003853291782693374,,10
params,matern2,dtm_k15,h01,lam_p,rmse_log,matern2,174.82976642952164,2.413670534618067,133,0.07109070765796052,0.06450444523071001,0.07791888979559228,0.001124593342975771,,10
params,matern2,dtm_k15,h01,all,rmse_log,matern2,174.82976642952164,2.413670534618067,133,0.15806865860236588,0.14486303217838967,0.17243109625670772,0.002704605032853498,,10
params,matern2,dtm_k15,h01,all,dtilde,matern2,174.82976642952164,2.413670534618067,133,0.5496720770663158,0.4844499015989216,0.6155772995185492,0.016293310793730597,,10
params,matern2,dtm_k15,h01,R,rmse_log,matern2,407.53929639734827,2.413670534618067,138,0.22100521480874427,0.19807658195283637,0.24487180387579588,0.004765361217111773,,10
params,matern2,dtm_k15,h01,lam_p,rmse_log,matern2,407.53929639734827,2.413670534618067,138,0.06259610661443893,0.056258019088732236,0.06884645733198763,0.0010337523707971146,,10
params,matern2,dtm_k15,h01,all,rmse_log,matern2,407.53929639734827,2.413670534618067,138,0.16242163885385685,0.146302482004194,0.17698192302155866,0.003346986425732957,,10
params,matern2,dtm_k15,h01,all,dtilde,matern2,407.53929639734827,2.413670534618067,138,0.5114620595860544,0.44803495860655423,0.5730013234902235,0.015327380786626576,,10
params,matern2,dtm_k15,h01,R,rmse_log,matern2,,4.605703606505304,402,0.1958088032379144,0.18168744990232438,0.20966494366550564,0.0031214028646146755,,10
params,matern2,dtm_k15,h01,lam_p,rmse_log,matern2,,4.605703606505304,402,0.0671722358889688,0.0632062208650707,0.07103195776959069,0.0010573676530284798,,10
params,matern2,dtm_k15,h01,all,rmse_log,matern2,,4.605703606505304,402,0.14637827144044901,0.1372785702645909,0.1547405680219343,0.0020207631643345387,,10
params,matern2,dtm_k15,h01,all,dtilde,matern2,,4.605703606505304,402,0.544846613189771,0.5080708541986447,0.5821362817467167,0.019473962596369163,,10
params,matern2,dtm_k15,h01,R,rmse_log,matern2,75.0,4.605703606505304,110,0.20330912145080401,0.1735489647420294,0.23046577648870256,0.0038706378537955877,,10
params,matern2,dtm_k15,h01,lam_p,rmse_log,matern2,75.0,4.605703606505304,110,0.06618171573321667,0.058785746014108194,0.0741792519337158,0.0014318982982510927,,10
params,matern2,dtm_k15,h01,all,rmse_log,matern2,75.0,4.605703606505304,110,0.1511863392679545,0.1319142094668012,0.16980092660098045,0.0026726484742018095,,10
params,matern2,dtm_k15,h01,all,dtilde,matern2,75.0,4.605703606505304,110,0.5818992978294889,0.5143122634966112,0.650860322429318,0.029013561200123827,,10
params,matern2,dtm_k15,h01,R,rmse_log,matern2,174.82976642952164,4.605703606505304,157,0.2052696866990219,0.18313391623183448,0.22812691373033261,0.0038611818539409713,,10
params,matern2,dtm_k15,h01,lam_p,rmse_log,matern2,174.82976642952164,4.605703606505304,157,0.07104544066343975,0.06513980887967954,0.07740899685257037,0.0011543698980938763,,10
params,matern2,dtm_k15,h01,all,rmse_log,matern2,174.82976642952164,4.605703606505304,157,0.153595408324235,0.14041010390014225,0.1684749774213846,0.002460488524205041,,10
params,matern2,dtm_k15,h01,all,dtilde,matern2,174.82976642952164,4.605703606505304,157,0.56116726933859,0.5010633045234517,0.6224176613988687,0.02170597334572996,,10
params,matern2,dtm_k15,h01,R,rmse_log,matern2,407.53929639734827,4.605703606505304,135,0.17745140426703132,0.16015290637012097,0.1938810580072744,0.002421232914440804,,10
params,matern2,dtm_k15,h01,lam_p,rmse_log,matern2,407.53929639734827,4.605703606505304,135,0.063223027053968,0.05673014616880474,0.069598319023341,0.0011722051950516284,,10
params,matern2,dtm_k15,h01,all,rmse_log,matern2,407.53929639734827,4.605703606505304,135,0.1332031381503607,0.12194116183751459,0.14492018044943364,0.001541939421210014,,10
params,matern2,dtm_k15,h01,all,dtilde,matern2,407.53929639734827,4.605703606505304,135,0.49567521818433735,0.4335586666437412,0.5541219855833589,0.0123602099626552,,10
params,matern2,dtm_k15,h01,R,rmse_log,matern2,,8.78848434644895,208,0.21227392893656546,0.19271607997979717,0.23242666781837934,0.003269721662741371,,10
params,matern2,dtm_k15,h01,lam_p,rmse_log,matern2,,8.78848434644895,208,0.0644184898432037,0.05950305950015258,0.06917296584434755,0.0012757791065811568,,10
params,matern2,dtm_k15,h01,all,rmse_log,matern2,,8.78848434644895,208,0.1568597506370659,0.14445127022906684,0.1708348292466158,0.002364406550959566,,10
params,matern2,dtm_k15,h01,all,dtilde,matern2,,8.78848434644895,208,0.5409044150210541,0.4905566186508012,0.5951782283469244,0.0133363903792868,,10
params,matern2,dtm_k15,h01,R,rmse_log,matern2,174.82976642952164,8.78848434644895,60,0.22391563344300672,0.18745187300790822,0.26215312236646793,0.006797207354777937,,10
params,matern2,dtm_k15,h01,lam_p,rmse_log,matern2,174.82976642952164,8.78848434644895,60,0.06073845920738629,0.049502381416063564,0.07113427806049737,0.0012600504313479157,,10
params,matern2,dtm_k15,h01,all,rmse_log,matern2,174.82976642952164,8.78848434644895,60,0.1640539108449876,0.14002601326603492,0.18737483817490613,0.0047776335053263804,,10
params,matern2,dtm_k15,h01,all,dtilde,matern2,174.82976642952164,8.78848434644895,60,0.5378723918217057,0.44224404301715425,0.6422333795640742,0.020495812259028065,,10
params,matern2,dtm_k15,h01,R,rmse_log,matern2,407.53929639734827,8.78848434644895,147,0.20707693751561052,0.18420482773963898,0.2307703787937861,0.0030697188787755262,,10
params,matern2,dtm_k15,h01,lam_p,rmse_log,matern2,407.53929639734827,8.78848434644895,147,0.06602895637300928,0.060465103650005576,0.0714901360683727,0.0017648238839311416,,10
params,matern2,dtm_k15,h01,all,rmse_log,matern2,407.53929639734827,8.78848434644895,147,0.15368910359969054,0.13846885064557143,0.17118361531316775,0.002173138387338029,,10
params,matern2,dtm_k15,h01,all,dtilde,matern2,407.53929639734827,8.78848434644895,147,0.5448964506289213,0.48331852926164853,0.6020397514199921,0.014029000339427748,,10
params,matern2,dtm_k15,h01,R,rmse_log,matern2,,16.769958231503338,15,0.20801446974568388,0.16518220267200204,0.24715174445489832,0.009325675718671851,,10
params,matern2,dtm_k15,h01,lam_p,rmse_log,matern2,,16.769958231503338,15,0.05789084554525487,0.04992136814907531,0.06496275013883232,0.0031853133521815413,,10
params,matern2,dtm_k15,h01,all,rmse_log,matern2,,16.769958231503338,15,0.15267837047454133,0.12497646694668567,0.17840257414032162,0.006207584984987915,,10
params,matern2,dtm_k15,h01,all,dtilde,matern2,,16.769958231503338,15,0.6351761038206679,0.4501074425846477,0.8104940545301353,0.03213010966662635,,10
params,matern2,dtm_k15,h01,R,rmse_log,matern2,407.53929639734827,16.769958231503338,15,0.20801446974568388,0.16212424837417455,0.24841923507526315,0.009325675718671851,,10
params,matern2,dtm_k15,h01,lam_p,rmse_log,matern2,407.53929639734827,16.769958231503338,15,0.05789084554525487,0.04944327630683586,0.06572682686557377,0.0031853133521815413,,10
params,matern2,dtm_k15,h01,all,rmse_log,matern2,407.53929639734827,16.769958231503338,15,0.15267837047454133,0.1245533766220701,0.18026749296395178,0.006207584984987915,,10
params,matern2,dtm_k15,h01,all,dtilde,matern2,407.53929639734827,16.769958231503338,15,0.6351761038206679,0.42557654055711014,0.8111381342955712,0.03213010966662635,,10
params,matern2,dtm_k15,h1,R,rmse_log,matern2,,,2000,0.4466490958147971,0.4363050763051262,0.45688075570919673,0.0012752301629502445,,10
params,matern2,dtm_k15,h1,lam_p,rmse_log,matern2,,,2000,0.07616535021737735,0.073516198108597,0.07889740441288914,0.00048106775659305747,,10
params,matern2,dtm_k15,h1,all,rmse_log,matern2,,,2000,0.32038771462550775,0.3131485577716906,0.32756693280624083,0.0008891415639021574,,10
params,matern2,dtm_k15,h1,all,dtilde,matern2,,,2000,1.050586123890013,1.0196065453905314,1.086049010632702,0.005291329181796547,,10
params,matern2,dtm_k15,h1,R,rmse_log,matern2,75.0,,687,0.4518479138276481,0.4330376175304614,0.46914791916874954,0.0019053882857597694,,10
params,matern2,dtm_k15,h1,lam_p,rmse_log,matern2,75.0,,687,0.07809603974524147,0.07316845106177847,0.08336711222608542,0.0006514243730874191,,10
params,matern2,dtm_k15,h1,all,rmse_log,matern2,75.0,,687,0.3242418300083196,0.3112034255844216,0.3367260749949972,0.0013311014988684484,,10
params,matern2,dtm_k15,h1,all,dtilde,matern2,75.0,,687,1.069996005760032,1.005103249576217,1.1293033695739683,0.004211091485677953,,10
params,matern2,dtm_k15,h1,R,rmse_log,matern2,174.82976642952164,,664,0.4546634971976846,0.4380466398763358,0.472039420222385,0.0023974462021491955,,10
params,matern2,dtm_k15,h1,lam_p,rmse_log,matern2,174.82976642952164,,664,0.07903536792945508,0.07493275899869963,0.08340756622074418,0.0006518087106200736,,10
params,matern2,dtm_k15,h1,all,rmse_log,matern2,174.82976642952164,,664,0.32631693571417136,0.3139341834691034,0.3386766454173205,0.0016623283482552038,,10
params,matern2,dtm_k15,h1,all,dtilde,matern2,174.82976642952164,,664,1.0844282394867186,1.0249247398535206,1.1447253706418656,0.0069922466699644135,,10
params,matern2,dtm_k15,h1,R,rmse_log,matern2,407.53929639734827,,649,0.43262033831417496,0.4153279911730289,0.4494803282562929,0.001203214279181194,,10
params,matern2,dtm_k15,h1,lam_p,rmse_log,matern2,407.53929639734827,,649,0.07092367355581021,0.06700590577208537,0.07517370001971452,0.0004931029842643335,,10
params,matern2,dtm_k15,h1,all,rmse_log,matern2,407.53929639734827,,649,0.3099923584491417,0.2971801822528036,0.32192895247239867,0.0008414755524231936,,10
params,matern2,dtm_k15,h1,all,dtilde,matern2,407.53929639734827,,649,0.9954154711921461,0.9391803026994624,1.0432608216547876,0.006833457106423152,,10
params,matern2,dtm_k15,h1,R,rmse_log,matern2,,0.05,19,0.4700571991573296,0.3503436918435938,0.5787263850598869,0.007345588479461942,,10
params,matern2,dtm_k15,h1,lam_p,rmse_log,matern2,,0.05,19,0.06951227752198667,0.05193277599188155,0.08735440591739252,0.0026175319471408004,,10
params,matern2,dtm_k15,h1,all,rmse_log,matern2,,0.05,19,0.3359953327100892,0.25029172081452494,0.4168144214976312,0.005300137674858233,,10
params,matern2,dtm_k15,h1,all,dtilde,matern2,,0.05,19,1.1304415984195015,0.7903511119616161,1.5376681795413287,0.0127955346547891,,10
params,matern2,dtm_k15,h1,R,rmse_log,matern2,75.0,0.05,10,0.541923909043396,0.3978534830597315,0.6581326988229692,0.01401813191198814,,10
params,matern2,dtm_k15,h1,lam_p,rmse_log,matern2,75.0,0.05,10,0.0754777095242702,0.050602087275483064,0.1009056917422194,0.0031443776425127577,,10
params,matern2,dtm_k15,h1,all,rmse_log,matern2,75.0,0.05,10,0.38689689054572746,0.2846400465920277,0.4725362603211183,0.010035656071572793,,10
params,matern2,dtm_k15,h1,all,dtilde,matern2,75.0,0.05,10,1.2936929279307434,0.8425278851616553,1.8387046070531974,0.03779189997959653,,10
params,matern2,dtm_k15,h1,R,rmse_log,matern2,,0.09540870513286719,38,0.48404395560421093,0.413625122447641,0.5529721474738228,0.006299975117994823,,10
params,matern2,dtm_k15,h1,lam_p,rmse_log,matern2,,0.09540870513286719,38,0.10184173437097606,0.07325868232097925,0.12889905547219666,0.0031179246942367777,,10
params,matern2,dtm_k15,h1,all,rmse_log,matern2,,0.09540870513286719,38,0.34976441343900316,0.29495179428999996,0.4011458174975104,0.004394101256826527,,10
params,matern2,dtm_k15,h1,all,dtilde,matern2,,0.09540870513286719,38,1.1894273083769646,0.920771426476144,1.4708108000717133,0.02132175544905975,,10
params,matern2,dtm_k15,h1,R,rmse_log,matern2,75.0,0.09540870513286719,18,0.4846707055643316,0.3676639722172554,0.5936135331688989,0.007628015106557629,,10
params,matern2,dtm_k15,h1,lam_p,rmse_log,matern2,75.0,0.09540870513286719,18,0.12392021483901353,0.08162577403959416,0.16168621844788947,0.0037337480358735128,,10
params,matern2,dtm_k15,h1,all,rmse_log,matern2,75.0,0.09540870513286719,18,0.3537385422017046,0.28236228353072984,0.4229483604254759,0.0054211772047323414,,10
params,matern2,dtm_k15,h1,all,dtilde,matern2,75.0,0.09540870513286719,18,1.2295401583862648,0.7958215246363428,1.708021687481203,0.025624254496730305,,10
params,matern2,dtm_k15,h1,R,rmse_log,matern2,174.82976642952164,0.09540870513286719,18,0.4921312700113926,0.38177121151832527,0.6021145037871674,0.006880784950570648,,10
params,matern2,dtm_k15,h1,lam_p,rmse_log,matern2,174.82976642952164,0.09540870513286719,18,0.07828458850149574,0.04153656045146065,0.11676918260854278,0.0034631664624077286,,10
params,matern2,dtm_k15,h1,all,rmse_log,matern2,174.82976642952164,0.09540870513286719,18,0.35236462912718325,0.2769845028852958,0.43014096067532703,0.004845989912012848,,10
params,matern2,dtm_k15,h1,all,dtilde,matern2,174.82976642952164,0.09540870513286719,18,1.1360535987768485,0.7945106145775455,1.4894743296134583,0.019383770224726468,,10
params,matern2,dtm_k15,h1,R,rmse_log,matern2,,0.18205642030260805,68,0.4379091117445272,0.3841160098664898,0.4872257026355122,0.005329020571866382,,10
params,matern2,dtm_k15,h1,lam_p,rmse_log,matern2,,0.18205642030260805,68,0.08164843803241358,0.06413536994452047,0.09848484487684904,0.0010649650852994582,,10
params,matern2,dtm_k15,h1,all,rmse_log,matern2,,0.18205642030260805,68,0.31498480723839184,0.2778516390663192,0.3532440131845804,0.0037680064987888357,,10
params,matern2,dtm_k15,h1,all,dtilde,matern2,,0.18205642030260805,68,1.0294600714843904,0.8601088485206246,1.2170959432350603,0.01600235829826579,,10
params,matern2,dtm_k15,h1,R,rmse_log,matern2,75.0,0.18205642030260805,33,0.4744592114052949,0.3996603073055883,0.551628338635404,0.008355477063502512,,10
params,matern2,dtm_k15,h1,lam_p,rmse_log,matern2,75.0,0.18205642030260805,33,0.08779136434867334,0.05756962071862538,0.11725015113383756,0.0033974834878369043,,10
params,matern2,dtm_k15,h1,all,rmse_log,matern2,75.0,0.18205642030260805,33,0.34118826690079473,0.2829690123661214,0.3985026344661765,0.006162476483616264,,10
params,matern2,dtm_k15,h1,all,dtilde,matern2,75.0,0.18205642030260805,33,1.154816991023352,0.9101544887489562,1.462257749233077,0.016276432391932015,,10
params,matern2,dtm_k15,h1,R,rmse_log,matern2,174.82976642952164,0.18205642030260805,23,0.44110453603614097,0.35445039764488595,0.5169054504434788,0.0050703490473009314,,10
params,matern2,dtm_k15,h1,lam_p,rmse_log,matern2,174.82976642952164,0.18205642030260805,23,0.0834050542463584,0.06429845499720722,0.10653760604596989,0.0038046435720388446,,10
params,matern2,dtm_k15,h1,all,rmse_log,matern2,174.82976642952164,0.18205642030260805,23,0.3174347293425037,0.2595038053091162,0.3708808847077914,0.003605170080820694,,10
params,matern2,dtm_k15,h1,all,dtilde,matern2,174.82976642952164,0.18205642030260805,23,1.0532357563797388,0.7982353117085106,1.3111149993309084,0.020785184949671565,,10
params,matern2,dtm_k15,h1,R,rmse_log,matern2,407.53929639734827,0.18205642030260805,12,0.30769488841406156,0.20520329595741618,0.40253968516718713,0.0068319719184177265,,10
params,matern2,dtm_k15,h1,lam_p,rmse_log,matern2,407.53929639734827,0.18205642030260805,12,0.05699476157662219,0.04338486103711544,0.06892445575533504,0.0027588117733150963,,10
params,matern2,dtm_k15,h1,all,rmse_log,matern2,407.53929639734827,0.18205642030260805,12,0.22127420455547658,0.1454381883354902,0.28734048344489027,0.004707538316520912,,10
params,matern2,dtm_k15,h1,all,dtilde,matern2,407.53929639734827,0.18205642030260805,12,0.6391584800361613,0.4587731836504123,0.8301374132017423,0.03191856223720676,,10
params,matern2,dtm_k15,h1,R,rmse_log,matern2,,0.34739534644393744,123,0.43468324565139876,0.392376238723674,0.4769863619686506,0.002158049087386276,,10
params,matern2,dtm_k15,h1,lam_p,rmse_log,matern2,,0.34739534644393744,123,0.06869079582778632,0.06082782161690844,0.07605742787464823,0.0009411617880810068,,10
params,matern2,dtm_k15,h1,all,rmse_log,matern2,,0.34739534644393744,123,0.311181578408402,0.28199080015703865,0.3395284861217159,0.0015383005682450819,,10
params,matern2,dtm_k15,h1,all,dtilde,matern2,,0.34739534644393744,123,1.0693775493694326,0.932720889683967,1.2044210070413714,0.008811791989331312,,10
params,matern2,dtm_k15,h1,R,rmse_log,matern2,75.0,0.34739534644393744,46,0.3828251242716947,0.3240137455205708,0.44428123942941394,0.003451807760479228,,10
params,matern2,dtm_k15,h1,lam_p,rmse_log,matern2,75.0,0.34739534644393744,46,0.0654683677458549,0.04868216894997914,0.08120452212096778,0.002231097611350885,,10
params,matern2,dtm_k15,h1,all,rmse_log,matern2,75.0,0.34739534644393744,46,0.2746280966588679,0.23221025428439476,0.3183779031094901,0.002416154344511769,,10
params,matern2,dtm_k15,h1,all,dtilde,matern2,75.0,0.34739534644393744,46,0.9323953018441721,0.7394626913129572,1.1305439421639478,0.008424531623492059,,10
params,matern2,dtm_k15,h1,R,rmse_log,matern2,174.82976642952164,0.34739534644393744,44,0.4793969755071816,0.4047122766105123,0.5502148956166023,0.004341141569908462,,10
params,matern2,dtm_k15,h1,lam_p,rmse_log,matern2,174.82976642952164,0.34739534644393744,44,0.06633843635075969,0.05536527334764364,0.07738074634098338,0.0015452338250919733,,10
params,matern2,dtm_k15,h1,all,rmse_log,matern2,174.82976642952164,0.34739534644393744,44,0.34221502616257005,0.2909174165011416,0.39260675774508375,0.0029629842333169774,,10
params,matern2,dtm_k15,h1,all,dtilde,matern2,174.82976642952164,0.34739534644393744,44,1.2421145706350163,1.0018133091282757,1.496598902776159,0.012993161074330836,,10
params,matern2,dtm_k15,h1,R,rmse_log,matern2,407.53929639734827,0.34739534644393744,33,0.4399419289174762,0.36533341548955256,0.5136222722282233,0.005732530515437155,,10
params,matern2,dtm_k15,h1,lam_p,rmse_log,matern2,407.53929639734827,0.34739534644393744,33,0.07579292362355784,0.06320091364953054,0.08807916494485524,0.0012796654012737052,,10
params,matern2,dtm_k15,h1,all,rmse_log,matern2,407.53929639734827,0.34739534644393744,33,0.3156687093227932,0.2631365215060918,0.37029640745393677,0.00400312189489027,,10
params,matern2,dtm_k15,h1,all,dtilde,matern2,407.53929639734827,0.34739534644393744,33,1.03000647211114,0.7905538966668181,1.2950174164321064,0.014134794576305383,,10
params,matern2,dtm_k15,h1,R,rmse_log,matern2,,0.6628908034679977,214,0.45972777203798737,0.4270573853489526,0.49099151199650226,0.0023574392344191757,,10
params,matern2,dtm_k15,h1,lam_p,rmse_log,matern2,,0.6628908034679977,214,0.07855338948737456,0.06916548925372008,0.08818216272661962,0.0007295538491261826,,10
params,matern2,dtm_k15,h1,all,rmse_log,matern2,,0.6628908034679977,214,0.3297880071977807,0.30856486001918715,0.3487665217737701,0.0016234289132721167,,10
params,matern2,dtm_k15,h1,all,dtilde,matern2,,0.6628908034679977,214,1.0410870421238656,0.9392008228714425,1.146349576685747,0.007459411033764873,,10
params,matern2,dtm_k15,h1,R,rmse_log,matern2,75.0,0.6628908034679977,71,0.4318322089049395,0.3713436334303648,0.4908706007648231,0.002359235002450622,,10
params,matern2,dtm_k15,h1,lam_p,rmse_log,matern2,75.0,0.6628908034679977,71,0.08158991448294999,0.0584650338256216,0.10617100579533223,0.0013497278630810734,,10
params,matern2,dtm_k15,h1,all,rmse_log,matern2,75.0,0.6628908034679977,71,0.3107538984413988,0.2687016467071212,0.3516697386564478,0.0017404250421273423,,10
params,matern2,dtm_k15,h1,all,dtilde,matern2,75.0,0.6628908034679977,71,0.9120384252711923,0.7547656477149018,1.0962354832169456,0.008774247844565583,,10
params,matern2,dtm_k15,h1,R,rmse_log,matern2,174.82976642952164,0.6628908034679977,66,0.455182962652232,0.4015449787434149,0.5084949145155391,0.004347491379418817,,10
params,matern2,dtm_k15,h1,lam_p,rmse_log,matern2,174.82976642952164,0.6628908034679977,66,0.07980252821006348,0.06857763834098661,0.09064760572779197,0.001431643926556124,,10
params,matern2,dtm_k15,h1,all,rmse_log,matern2,174.82976642952164,0.6628908034679977,66,0.32677207117315066,0.2891155625929514,0.36381127723242335,0.003029254229178144,,10
params,matern2,dtm_k15,h1,all,dtilde,matern2,174.82976642952164,0.6628908034679977,66,1.09244786400604,0.9239877556704846,1.2742052590210673,0.01632964460857995,,10
params,matern2,dtm_k15,h1,R,rmse_log,matern2,407.53929639734827,0.6628908034679977,77,0.48769489144249784,0.43667345665142965,0.5333016462306088,0.003303648565051045,,10
params,matern2,dtm_k15,h1,lam_p,rmse_log,matern2,407.53929639734827,0.6628908034679977,77,0.0745164249388368,0.06454691945611603,0.0842409147870646,0.0014032323747927272,,10
params,matern2,dtm_k15,h1,all,rmse_log,matern2,407.53929639734827,0.6628908034679977,77,0.3488545576058704,0.3144297592962513,0.3823317998557439,0.0022593901209538897,,10
params,matern2,dtm_k15,h1,all,dtilde,matern2,407.53929639734827,0.6628908034679977,77,1.1160563609851162,0.945511997624835,1.2783318176275176,0.006541249814480186,,10
params,matern2,dtm_k15,h1,R,rmse_log,matern2,,1.264911064067352,318,0.4288798085902973,0.4062678752400644,0.4545491358108293,0.0017821380495364266,,10
params,matern2,dtm_k15,h1,lam_p,rmse_log,matern2,,1.264911064067352,318,0.07171436359100314,0.0664189302305554,0.07713397184061474,0.0009214791919166698,,10
params,matern2,dtm_k15,h1,all,rmse_log,matern2,,1.264911064067352,318,0.30747425921669647,0.2889605110884228,0.3249119889803733,0.00123732109933185,,10
params,matern2,dtm_k15,h1,all,dtilde,matern2,,1.264911064067352,318,0.9888139824449067,0.9114325771984058,1.077930489694505,0.005957444069267669,,10
params,matern2,dtm_k15,h1,R,rmse_log,matern2,75.0,1.264911064067352,121,0.4432713672025439,0.40186576174798316,0.4852322919995349,0.0027717085352153017,,10
params,matern2,dtm_k15,h1,lam_p,rmse_log,matern2,75.0,1.264911064067352,121,0.07418296489047961,0.065134875224616,0.08365140821558295,0.0008099407439240378,,10
params,matern2,dtm_k15,h1,all,rmse_log,matern2,75.0,1.264911064067352,121,0.3177991639869075,0.2861698219959134,0.3480692802420762,0.001949206148705902,,10
params,matern2,dtm_k15,h1,all,dtilde,matern2,75.0,1.264911064067352,121,1.0448709304117063,0.9077641480562286,1.188719754178797,0.00936141356997471,,10
params,matern2,dtm_k15,h1,R,rmse_log,matern2,174.82976642952164,1.264911064067352,107,0.4280112838183338,0.38574659808708517,0.47260870681235106,0.0031954554103962606,,10
params,matern2,dtm_k15,h1,lam_p,rmse_log,matern2,174.82976642952164,1.264911064067352,107,0.06815017863525812,0.0607121719773706,0.07515192738426658,0.001209071953379524,,10
params,matern2,dtm_k15,h1,all,rmse_log,matern2,174.82976642952164,1.264911064067352,107,0.3064621558397022,0.27622238643608027,0.33445349352857884,0.002227292789981256,,10
params,matern2,dtm_k15,h1,all,dtilde,matern2,174.82976642952164,1.264911064067352,107,0.9942537555096512,0.864938267311672,1.134348016797171,0.007872887243582625,,10
params,matern2,dtm_k15,h1,R,rmse_log,matern2,407.53929639734827,1.264911064067352,90,0.4098142867330061,0.367234422684681,0.45378696503086074,0.0021157790424463432,,10
params,matern2,dtm_k15,h1,lam_p,rmse_log,matern2,407.53929639734827,1.264911064067352,90,0.07246651977772797,0.061276795059784415,0.08367664025414617,0.0011099764793718449,,10
params,matern2,dtm_k15,h1,all,rmse_log,matern2,407.53929639734827,1.264911064067352,90,0.29427805397207113,0.26509755328416496,0.32255676833504293,0.0014662264758618026,,10
params,matern2,dtm_k15,h1,all,dtilde,matern2,407.53929639734827,1.264911064067352,90,0.90698124442368,0.7883436403790625,1.0332132230957314,0.01211066013003852,,10
params,matern2,dtm_k15,h1,R,rmse_log,matern2,,2.413670534618067,396,0.46149572066680894,0.43883190761523144,0.4825406667055554,0.001610152021935247,,10
params,matern2,dtm_k15,h1,lam_p,rmse_log,matern2,,2.413670534618067,396,0.0802794090620834,0.07326902632370617,0.08739853944530393,0.0007063342844146245,,10
params,matern2,dtm_k15,h1,all,rmse_log,matern2,,2.413670534618067,396,0.3312273265546901,0.3144691313360021,0.34626101510428947,0.001182213149290203,,10
params,matern2,dtm_k15,h1,all,dtilde,matern2,,2.413670534618067,396,1.068138817247299,0.9932266416438149,1.147513241019611,0.0069021844496492644,,10
params,matern2,dtm_k15,h1,R,rmse_log,matern2,75.0,2.413670534618067,125,0.4775544680346015,0.4331948700723928,0.5195796834451408,0.0034374155536554644,,10
params,matern2,dtm_k15,h1,lam_p,rmse_log,matern2,75.0,2.413670534618067,125,0.08276805226717156,0.06758048297372564,0.09706629208735816,0.0014685791364740762,,10
params,matern2,dtm_k15,h1,all,rmse_log,matern2,75.0,2.413670534618067,125,0.3427162240220854,0.3094390982660587,0.3716934960615301,0.002394272528766461,,10
params,matern2,dtm_k15,h1,all,dtilde,matern2,75.0,2.413670534618067,125,1.1562616760922015,1.013217042429356,1.307434299672316,0.00803478154065253,,10
params,matern2,dtm_k15,h1,R,rmse_log,matern2,174.82976642952164,2.413670534618067,133,0.4651151103505084,0.42668278886630007,0.5007269587684207,0.0029911527850848886,,10
params,matern2,dtm_k15,h1,lam_p,rmse_log,matern2,174.82976642952164,2.413670534618067,133,0.08648346940264186,0.07559399976172433,0.09761301621221156,0.0010489441992991048,,10
params,matern2,dtm_k15,h1,all,rmse_log,matern2,174.82976642952164,2.413670534618067,133,0.33452313549012064,0.3080414498687116,0.3615249963219921,0.002124388471246409,,10
